Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
12.192,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.249,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.306,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.365,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.422,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.465,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.520,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.578,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.634,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.688,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.744,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.797,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.850,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.903,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
12.958,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
13.012,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
13.066,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
13.118,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
13.174,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
13.229,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
13.284,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
13.336,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
13.391,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
13.447,Terrain,106662,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
